datetime,user_id,province
2022-01-03 05:00:00,12,Sing Buri
2022-01-03 09:00:00,12,Nonthaburi
2022-01-03 11:00:00,12,Nonthaburi
2022-01-03 13:00:00,12,Nonthaburi
2022-01-03 15:00:00,12,Nakhon Pathom
2022-01-03 18:00:00,12,Phra Nakhon Si Ayutthaya
2022-01-03 20:00:00,12,Nonthaburi
2022-01-04 00:00:00,12,Suphan Buri
2022-01-04 04:00:00,12,Pathum Thani
2022-01-04 08:00:00,12,Nonthaburi
2022-01-04 09:00:00,12,Nonthaburi
2022-01-04 15:00:00,12,Nonthaburi
2022-01-04 21:00:00,12,Phra Nakhon Si Ayutthaya
2022-01-05 06:00:00,12,Nonthaburi
2022-01-05 11:00:00,12,Nonthaburi
2022-01-05 16:00:00,12,Nakhon Pathom
2022-01-06 02:00:00,12,Suphan Buri
2022-01-06 10:00:00,12,Nonthaburi
2022-01-06 11:00:00,12,Phra Nakhon Si Ayutthaya
2022-01-06 14:00:00,12,Suphan Buri
2022-01-06 16:00:00,12,Bangkok
2022-01-06 17:00:00,12,Nonthaburi
2022-01-07 12:00:00,12,Chiang Mai
2022-01-07 17:00:00,12,Lampang
2022-01-07 21:00:00,12,Nonthaburi
2022-01-08 01:00:00,12,Chiang Mai
2022-01-08 05:00:00,12,Bangkok
2022-01-08 11:00:00,12,Nonthaburi
2022-01-08 15:00:00,12,Samut Sakhon
2022-01-09 00:00:00,12,Nakhon Pathom
2022-01-09 04:00:00,12,Nonthaburi
2021-01-02 11:00:00,13,Bangkok
2021-01-02 18:00:00,13,Nakhon Pathom
2021-01-02 19:00:00,13,Samut Sakhon
2021-01-03 05:00:00,13,Samut Songkhram
2021-01-03 11:00:00,13,Ratchaburi
2021-01-03 18:00:00,13,Phetchaburi
2021-01-04 04:00:00,13,Ratchaburi
2021-01-04 11:00:00,13,Phetchaburi
2021-01-05 16:00:00,13,Bangkok
2021-01-05 18:00:00,13,Samut Prakan
2021-01-06 03:00:00,13,Pathum Thani
2021-01-06 10:00:00,13,Bangkok
2021-01-06 18:00:00,13,Samut Prakan
2021-01-28 10:00:00,13,Samut Prakan
2021-01-28 11:00:00,13,Chachoengsao
2021-01-28 19:00:00,13,Bangkok
2021-02-26 15:00:00,13,Bangkok
2021-02-26 16:00:00,13,Samut Prakan
2021-02-26 18:00:00,13,Bangkok
2021-06-13 12:00:00,13,Bangkok
2021-06-13 22:00:00,13,Nonthaburi
2021-06-14 08:00:00,13,Bangkok
2021-08-08 17:00:00,13,Bangkok
2021-08-08 18:00:00,13,Samut Prakan
2021-08-09 03:00:00,13,Pathum Thani
2021-08-09 08:00:00,13,Bangkok
2021-11-16 19:00:00,13,Bangkok
2021-11-17 04:00:00,13,Samut Prakan
2021-11-20 18:00:00,13,Bangkok
2021-11-21 02:00:00,13,Nonthaburi
2021-11-21 06:00:00,13,Bangkok
2021-12-20 12:00:00,13,Bangkok
2021-12-20 14:00:00,13,Nonthaburi
2021-12-20 19:00:00,13,Phra Nakhon Si Ayutthaya
2021-12-20 22:00:00,13,Suphan Buri
2021-12-21 09:00:00,13,Bangkok
2021-12-29 13:00:00,13,Bangkok
2021-12-29 21:00:00,13,Nonthaburi
2021-12-30 03:00:00,13,Pathum Thani
2021-12-31 08:00:00,13,Bangkok
2021-12-31 10:00:00,13,Samut Prakan
2022-01-01 10:00:00,13,Bangkok
2022-01-01 17:00:00,13,Samut Prakan
2022-01-01 20:00:00,13,Bangkok
2022-01-02 10:00:00,13,Bangkok
2022-01-02 13:00:00,13,Bangkok
2022-01-02 15:00:00,13,Pathum Thani
2022-01-02 16:00:00,13,Bangkok
2022-01-02 19:00:00,13,Nonthaburi
2022-01-02 20:00:00,13,Bangkok
2022-01-03 01:00:00,13,Pathum Thani
2022-01-03 08:00:00,13,Bangkok
2022-01-04 16:00:00,13,Bangkok
2022-01-05 00:00:00,13,Pathum Thani
2022-01-05 05:00:00,13,Saraburi
2022-01-05 15:00:00,13,Pathum Thani
2022-01-05 20:00:00,13,Phra Nakhon Si Ayutthaya
2022-01-06 06:00:00,13,Bangkok
2022-01-06 08:00:00,13,Bangkok
2022-01-06 12:00:00,13,Samut Sakhon
2022-01-06 14:00:00,13,Bangkok
2022-01-07 08:00:00,13,Bangkok
2022-01-07 11:00:00,13,Bangkok
2022-01-07 14:00:00,13,Nonthaburi
2022-01-07 16:00:00,13,Samut Prakan
2022-01-07 17:00:00,13,Pathum Thani
2022-01-07 18:00:00,13,Bangkok
2022-01-07 20:00:00,13,Bangkok
2022-01-08 18:00:00,13,Bangkok
2022-01-08 20:00:00,13,Bangkok
2022-01-08 22:00:00,13,Samut Prakan
2022-01-09 05:00:00,13,Pathum Thani
2022-01-09 08:00:00,13,Bangkok
2022-01-09 12:00:00,13,Nonthaburi
2022-01-09 19:00:00,13,Bangkok
2022-01-10 16:00:00,13,Bangkok
2022-01-10 22:00:00,13,Samut Prakan
2022-01-11 09:00:00,13,Bangkok
2021-01-02 15:00:00,14,Pathum Thani
2021-01-02 19:00:00,14,Phra Nakhon Si Ayutthaya
2021-01-02 23:00:00,14,Pathum Thani
2021-01-03 02:00:00,14,Saraburi
2021-01-03 11:00:00,14,Pathum Thani
2021-01-04 14:00:00,14,Pathum Thani
2021-01-04 21:00:00,14,Bangkok
2021-01-04 22:00:00,14,Nakhon Pathom
2021-01-05 04:00:00,14,Samut Prakan
2021-01-05 13:00:00,14,Chachoengsao
2021-01-05 14:00:00,14,Chanthaburi
2021-01-05 16:00:00,14,Chon Buri
2021-01-06 01:00:00,14,Chanthaburi
2021-01-06 11:00:00,14,Rayong
2021-01-06 13:00:00,14,Chanthaburi
2021-01-06 20:00:00,14,Trat
2021-01-07 09:00:00,14,Pathum Thani
2021-02-18 18:00:00,14,Pathum Thani
2021-02-19 02:00:00,14,Bangkok
2021-09-16 09:00:00,14,Pathum Thani
2021-09-16 13:00:00,14,Bangkok
2021-09-16 21:00:00,14,Samut Sakhon
2021-09-17 00:00:00,14,Samut Songkhram
2021-09-17 06:00:00,14,Samut Sakhon
2021-09-17 15:00:00,14,Pathum Thani
2021-11-18 13:00:00,14,Bangkok
2021-11-18 22:00:00,14,Nonthaburi
2021-11-19 07:00:00,14,Pathum Thani
2021-12-14 15:00:00,14,Pathum Thani
2021-12-15 01:00:00,14,Bangkok
2021-12-15 09:00:00,14,Pathum Thani
2021-12-15 15:00:00,14,Saraburi
2021-12-28 09:00:00,14,Bangkok
2021-12-28 14:00:00,14,Samut Sakhon
2021-12-28 17:00:00,14,Pathum Thani
2021-12-29 16:00:00,14,Pathum Thani
2021-12-29 23:00:00,14,Saraburi
2021-12-30 09:00:00,14,Pathum Thani
2021-12-31 12:00:00,14,Pathum Thani
2021-12-31 14:00:00,14,Bangkok
2021-12-31 14:00:00,14,Nonthaburi
2021-12-31 18:00:00,14,Bangkok
2021-12-31 19:00:00,14,Nakhon Pathom
2021-12-31 19:00:00,14,Pathum Thani
2021-12-31 20:00:00,14,Pathum Thani
2021-12-31 21:00:00,14,Nonthaburi
2021-12-31 21:00:00,14,Pathum Thani
2021-12-31 23:00:00,14,Pathum Thani
2022-01-01 00:00:00,14,Pathum Thani
2022-01-01 01:00:00,14,Nonthaburi
2022-01-01 02:00:00,14,Saraburi
2022-01-01 03:00:00,14,Saraburi
2022-01-01 03:00:00,14,Lop Buri
2022-01-01 05:00:00,14,Saraburi
2022-01-01 09:00:00,14,Sing Buri
2022-01-01 12:00:00,14,Lop Buri
2022-01-01 14:00:00,14,Lop Buri
2022-01-01 20:00:00,14,Chai Nat
2022-01-01 22:00:00,14,Nakhon Sawan
2022-01-02 00:00:00,14,Pathum Thani
2022-01-02 07:00:00,14,Chai Nat
2022-01-02 10:00:00,14,Pathum Thani
2022-01-02 11:00:00,14,Sing Buri
2022-01-02 12:00:00,14,Pathum Thani
2022-01-02 13:00:00,14,Pathum Thani
2022-01-02 16:00:00,14,Nonthaburi
2022-01-02 17:00:00,14,Bangkok
2022-01-02 19:00:00,14,Pathum Thani
